Date,Open,High,Low,Close,Adj Close,Volume
16-06-11,46.700001,46.954285,45.475716,46.451427,31.106781,127647800
17-06-11,46.998573,47.035713,45.622856,45.751427,30.638027,153755000
20-06-11,45.337143,45.385715,44.357143,45.045715,30.165447,160161400
21-06-11,45.240002,46.542858,45.028572,46.471428,31.120192,123345600
22-06-11,46.451427,46.985714,46.054287,46.087143,30.862841,97645800
23-06-11,45.562859,47.384285,45.445713,47.318573,31.687487,139939800
24-06-11,47.33857,47.592857,46.441429,46.621429,31.220634,109951800
27-06-11,46.798573,47.700001,46.75,47.434284,31.764973,84953400
28-06-11,47.664288,48.099998,47.634285,47.894287,32.073025,73574900
29-06-11,48.005714,48.052856,47.41143,47.720001,31.956312,88136300
30-06-11,47.814285,48.01857,47.548573,47.952858,32.112247,80738700
01-07-11,47.992859,49.07143,47.742859,49.037144,32.838356,108828300
05-07-11,49,49.975716,48.92857,49.918571,33.428612,88763500
06-07-11,49.849998,50.585712,49.529999,50.251427,33.651512,111156500
07-07-11,50.667141,51.142857,50.57143,51.028572,34.17194,99915900
08-07-11,50.477142,51.42857,50.314285,51.387142,34.41206,122408300
11-07-11,50.905716,51.395714,50.402859,50.57143,33.865803,110668600
12-07-11,50.504284,51.097141,49.802856,50.535713,33.841885,112902300
13-07-11,51.189999,51.42857,50.91143,51.145714,34.250374,97909700
14-07-11,51.572857,51.658573,50.905716,51.110001,34.226463,107633400
15-07-11,51.595715,52.142857,51.310001,52.131428,34.910469,121116800
18-07-11,52.204285,53.521427,52.182858,53.400002,35.760002,143163300
19-07-11,54,54.092857,53.331429,53.835712,36.051773,204786400
20-07-11,56.58857,56.610001,55.142857,55.271427,37.013222,235335100
21-07-11,55.278572,55.722858,54.842857,55.327145,37.050537,131633600
22-07-11,55.474285,56.435715,55.392857,56.185715,37.625481,129182200
25-07-11,55.764286,57.142857,55.66,56.92857,38.122944,147451500
26-07-11,57.142857,57.785713,57.097141,57.630001,38.59267,119145600
27-07-11,57.227142,57.52,56.021427,56.084286,37.557568,164831100
28-07-11,55.945713,56.712856,55.447144,55.974285,37.483906,148508500
29-07-11,55.377144,56.450001,54.857143,55.782856,37.355709,158146100
01-08-11,56.825714,57.07143,56.052856,56.67857,37.955536,153209000
02-08-11,56.807144,56.842857,55.478573,55.558571,37.205509,159884900
03-08-11,55.854286,56.221428,54.605713,56.081429,37.555653,183127000
04-08-11,55.630001,55.902859,53.907143,53.91,36.101513,217851900
05-08-11,54.348572,54.785713,51.795715,53.374287,35.742764,301147700
08-08-11,51.669998,52.53857,50.431427,50.458572,33.790234,285958400
09-08-11,51.614285,53.515713,50.714287,53.43,35.780083,270645900
10-08-11,53.021427,53.521427,51.785713,51.955715,34.792809,219664200
11-08-11,52.931427,53.635715,52.102856,53.385715,35.75042,185492300
12-08-11,54.009998,54.234287,53.46143,53.855713,36.065163,132244000
15-08-11,54.232857,54.995716,54.012856,54.772858,36.679344,115136000
16-08-11,54.502857,54.767143,53.722858,54.354286,36.39904,124687500
17-08-11,54.615715,54.931427,54,54.348572,36.395214,110515300
18-08-11,52.977142,53.235714,51.624287,52.292858,35.018585,212858800
19-08-11,51.738571,52.42857,50.857143,50.861427,34.060013,193972100
22-08-11,52.072857,52.125713,50.727142,50.919998,34.099236,133828800
23-08-11,51.471428,53.377144,51,53.371429,35.740868,164208800
24-08-11,53.352856,54.137142,52.942856,53.740002,35.987686,156566900
25-08-11,52.154285,53.635715,52.142857,53.388573,35.752335,217836500
26-08-11,53.024284,54.828571,52.971428,54.797142,36.69561,160369300
29-08-11,55.454285,55.92857,55.42857,55.709999,37.306915,101317300
30-08-11,55.464287,55.977142,55.172855,55.712856,37.308819,104480600
31-08-11,55.795715,56.011429,54.55143,54.975716,36.815193,130646600
01-09-11,55.117142,55.334286,54.388573,54.432858,36.451649,85931300
02-09-11,53.534286,54,53.118572,53.435715,35.783909,109734800
06-09-11,52.48143,54.332859,52.354286,54.248573,36.328251,127424500
07-09-11,55.080002,55.085712,54.57143,54.847141,36.729092,87644200
08-09-11,54.628571,55.515713,54.615715,54.877144,36.749184,104039600
09-09-11,54.847141,55.142857,53.574287,53.925713,36.112041,141203300
12-09-11,53.285713,54.41143,53.128571,54.277142,36.347378,116958100
13-09-11,54.591427,55.172855,54.32143,54.945713,36.795097,110140100
14-09-11,55.28857,56.029999,55.10857,55.614285,37.242817,133681100
15-09-11,55.918571,56.237144,55.700001,56.137142,37.592957,104454700
16-09-11,56.505714,57.214287,56.432858,57.214287,38.314285,174628300
19-09-11,56.714287,59.032856,56.457142,58.804287,39.379047,205965200
20-09-11,59.32143,60.408573,58.741428,59.064285,39.553158,193938500
21-09-11,59.94857,60.227142,58.857143,58.877144,39.427834,151494000
22-09-11,57.290001,58.545715,56.671429,57.402859,38.440563,242120200
23-09-11,57.182858,58.105713,57.121429,57.757141,38.677807,136569300
26-09-11,57.122856,57.71143,55.900002,57.595715,38.569702,203219100
27-09-11,58.389999,58.464287,56.865715,57.037144,38.195656,158124400
28-09-11,57.169998,57.677143,56.644287,56.715714,37.980404,107409400
29-09-11,57.417141,57.458572,55.172855,55.795715,37.364315,162771700
30-09-11,55.302856,55.555714,54.454285,54.474285,36.479412,136910200
03-10-11,54.33857,54.662857,53.310001,53.514286,35.836529,167274800
04-10-11,53.509998,54.542858,50.605713,53.214287,35.635632,308419300
05-10-11,52.55143,54.259998,51.471428,54.035713,36.185707,196617400
06-10-11,53.332859,54.968571,53.114285,53.91,36.101513,203145600
07-10-11,53.682858,53.962856,52.64143,52.828571,35.377331,133864500
10-10-11,54.155716,55.544285,54.029999,55.544285,37.195938,110628700
11-10-11,56.081429,57.597141,55.92857,57.184284,38.294186,151421900
12-10-11,58.191429,58.464287,57.162857,57.455715,38.475952,155571500
13-10-11,57.854286,58.347141,57.549999,58.347141,39.072906,106546300
14-10-11,59.547142,60.285713,59.324287,60.285713,40.371105,143341800
17-10-11,60.248573,60.957142,59.419998,59.998573,40.17881,171511200
18-10-11,60.251427,60.687141,59.427143,60.32,40.394054,220400600
19-10-11,57.335712,58.345715,56.828571,56.945713,38.134426,276014900
20-10-11,57.142857,57.192856,56.315716,56.472858,37.817776,137317600
21-10-11,56.871429,57.02,55.82143,56.124287,37.584347,155311100
24-10-11,56.597141,58.07143,56.485714,57.967144,38.818436,125534500
25-10-11,57.861427,58.078571,56.76857,56.824287,38.05312,107606800
26-10-11,57.394287,57.507141,56.164288,57.228573,38.323853,114076200
27-10-11,58.222858,58.42857,57.412857,57.812859,38.715115,123666200
28-10-11,57.57143,58.049999,57.501427,57.849998,38.740002,80710700
31-10-11,57.488571,58.475716,57.292858,57.825714,38.723732,96375300
01-11-11,56.772858,57.07143,56.174286,56.644287,37.932575,132947500
02-11-11,57.155716,57.205715,56.444286,56.772858,38.018681,81837700
03-11-11,57.009998,57.628571,56.48,57.581429,38.560135,110346600
04-11-11,57.432858,57.634285,57.022858,57.177143,38.289402,75557300
07-11-11,57.130001,57.142857,56.59,57.104286,38.240616,67568900
08-11-11,57.458572,58.285713,57.365715,58.032856,38.86245,100110500
09-11-11,56.709999,57.27,56.318573,56.468571,37.814903,139671000
10-11-11,56.718571,56.744286,54.592857,55.031429,36.852505,186188100
11-11-11,55.23,55.528572,54.322857,54.945713,36.795097,163446500
14-11-11,54.78857,55.035713,54.028572,54.18,36.282322,108226300
15-11-11,54.400002,55.642857,54.207142,55.547142,37.197853,107702700
16-11-11,55.607143,55.877144,54.902859,54.967144,36.809441,87302600
17-11-11,54.854286,54.939999,53.642857,53.915714,36.10535,119975100
18-11-11,54.131428,54.284286,53.554287,53.562859,35.869057,92984500
21-11-11,52.914288,53.097141,52.272858,52.715714,35.30175,111995100
22-11-11,53.002857,53.990002,52.991428,53.787144,36.019241,102255300
23-11-11,53.501427,53.691429,52.41143,52.427143,35.108498,107067800
25-11-11,52.631428,53.021427,51.902859,51.938572,34.781326,63690200
28-11-11,53.192856,53.817142,52.904285,53.73143,35.981945,86603300
29-11-11,53.691429,54.118572,52.885715,53.314285,35.702591,93963800
30-11-11,54.470001,54.611427,54.042858,54.599998,36.563591,101484600
01-12-11,54.648571,55.57143,54.392857,55.418571,37.111763,96795300
02-12-11,55.689999,56.232857,55.511429,55.671429,37.281086,94763900
05-12-11,56.212856,56.630001,55.77,56.144287,37.597752,89302500
06-12-11,56.072857,56.375713,55.625713,55.849998,37.400673,70899500
07-12-11,55.704285,55.848572,55.251427,55.584286,37.222733,76186600
08-12-11,55.921429,56.5,55.747143,55.808571,37.372921,94089100
09-12-11,56.121429,56.291428,55.861427,56.23143,37.656101,74248300
12-12-11,55.954285,56.271427,55.635715,55.977142,37.485806,75266800
13-12-11,56.142857,56.485714,55.299999,55.544285,37.195938,84732200
14-12-11,55.242859,55.34,53.954285,54.312859,36.371307,101721900
15-12-11,54.761429,54.82,54.044285,54.134285,36.251717,64050000
16-12-11,54.337143,54.878571,54.224285,54.431427,36.450699,105369600
19-12-11,54.638573,54.978573,54.354286,54.601429,36.564545,58882600
20-12-11,55.394287,56.585712,55.322857,56.564285,37.878994,84303800
21-12-11,56.669998,56.757141,56.001427,56.635715,37.926834,65737000
22-12-11,56.714287,57.01857,56.585712,56.935715,38.127724,50589700
23-12-11,57.098572,57.655716,57.07,57.618572,38.585011,67349800
27-12-11,57.585712,58.441429,57.574287,58.075714,38.891148,66269000
28-12-11,58.127144,58.32143,57.334286,57.52,38.519012,57165500
29-12-11,57.628571,57.950001,57.215714,57.874287,38.756252,53994500
30-12-11,57.644287,58.040001,57.64143,57.857143,38.744774,44915500
03-01-12,58.485714,58.92857,58.42857,58.747143,39.340778,75555200
04-01-12,58.57143,59.240002,58.468571,59.062859,39.552204,65005500
05-01-12,59.278572,59.792858,58.952858,59.718571,39.991306,67817400
06-01-12,59.967144,60.392857,59.888573,60.342857,40.409378,79573200
09-01-12,60.785713,61.107143,60.192856,60.247143,40.345268,98506100
10-01-12,60.844284,60.857143,60.214287,60.462856,40.489719,64549100
11-01-12,60.382858,60.407143,59.901428,60.364285,40.423721,53771200
12-01-12,60.325714,60.414288,59.82143,60.19857,40.312744,53146800
13-01-12,59.957142,60.064285,59.808571,59.972858,40.161602,56505400
17-01-12,60.599998,60.855713,60.422855,60.671429,40.629402,60724300
18-01-12,60.994286,61.352856,60.900002,61.30143,41.051285,69197800
19-01-12,61.450001,61.624287,60.93,61.107143,40.921185,65434600
20-01-12,61.07,61.07143,59.964287,60.042858,40.208473,103493600
23-01-12,60.381428,61.207142,60.328571,61.058571,40.888649,76515600
24-01-12,60.728573,60.728573,59.935715,60.058571,40.218994,136909500
25-01-12,64.919998,64.921425,63.389999,63.808571,42.730225,239578500
26-01-12,64.05143,64.112854,63.305714,63.51857,42.536026,80996300
27-01-12,63.477142,64.068573,63.395714,63.897144,42.789543,74927300
30-01-12,63.672855,64.842857,63.627144,64.715714,43.3377,94835300
31-01-12,65.084282,65.46286,64.724289,65.211426,43.669674,97920900
01-02-12,65.487144,65.57,65.078575,65.169998,43.641922,67511500
02-02-12,65.128571,65.309998,64.854286,65.017143,43.539558,46699100
03-02-12,65.328575,65.714287,65.080002,65.668571,43.975792,71649900
06-02-12,65.482857,66.425713,65.457146,66.281425,44.386208,62353200
07-02-12,66.464287,67.10714,66.368568,66.975716,44.851151,79055900
08-02-12,67.214287,68.112854,67.099998,68.097145,45.602119,101972500
09-02-12,68.68,70.964287,68.651428,70.452858,47.179665,221053700
10-02-12,70.137146,71.08857,69.792854,70.488571,47.203571,157825500
13-02-12,71.361427,71.975716,71.012856,71.800003,48.081791,129304000
14-02-12,72.094284,72.794289,71.714287,72.779999,48.738052,115099600
15-02-12,73.465714,75.184288,70.984283,71.095711,47.610149,376530000
16-02-12,70.214287,72.127144,69.51857,71.744286,48.044491,236138000
17-02-12,71.872856,72.538574,71.471428,71.73143,48.03587,133951300
21-02-12,72.41143,73.550003,72.017143,73.550003,49.2537,151398800
22-02-12,73.297142,73.641426,72.724289,73.291428,49.08054,120825600
23-02-12,73.582855,73.975716,72.785713,73.769997,49.401031,142006900
24-02-12,74.238571,74.699997,74.091431,74.629997,49.976936,103768000
27-02-12,74.472855,75.5,73.754288,75.108574,50.297424,136895500
28-02-12,75.422859,76.487144,75.121429,76.487144,51.220608,150096800
29-02-12,77.365715,78.230003,76.528572,77.491432,51.893127,238002800
01-03-12,78.309998,78.315712,76.96714,77.781425,52.087334,170817500
02-03-12,77.748573,78.114288,77.502853,77.882858,52.155243,107928100
05-03-12,77.917145,78.211426,75.14286,76.165718,51.005344,202281100
06-03-12,74.808571,76.241432,73.745712,75.751427,50.727905,202559700
07-03-12,76.685715,76.825714,74.757141,75.812859,50.769051,199630200
08-03-12,76.384285,77.57,76.017143,77.427139,51.850079,129114300
09-03-12,77.744286,78.248573,77.587143,77.881432,52.154297,104729800
12-03-12,78.425713,78.85714,78.14286,78.85714,52.807693,101820600
13-03-12,79.648575,81.168571,79.39286,81.157143,54.347927,172713800
14-03-12,82.578575,84.959999,82.199997,84.225716,56.402824,354711000
15-03-12,85.658569,85.715714,82.650002,83.651428,56.018261,289929500
16-03-12,83.531425,84.171425,82.571426,83.652855,56.019199,206371900
19-03-12,85.48143,85.96714,84.150002,85.871429,57.504902,225309000
20-03-12,85.644287,86.699997,84.497147,86.565712,57.96983,204165500
21-03-12,86.105713,87.092857,85.915718,86.071426,57.638836,161010500
22-03-12,85.397141,86.35714,85.075714,85.620003,57.336536,155967700
23-03-12,85.784286,85.971428,84.914284,85.150002,57.021793,107622200
26-03-12,85.684288,86.735718,85.03714,86.711426,58.067417,148935500
27-03-12,86.597145,88.040001,86.580002,87.78286,58.784908,151782400
28-03-12,88.339996,88.778572,87.187141,88.23143,59.085312,163865100
29-03-12,87.540001,88.080002,86.747147,87.122856,58.342922,152059600
30-03-12,86.96714,87.222855,85.419998,85.650002,57.356617,182759500
02-04-12,85.975716,88.395714,85.76857,88.375717,59.181931,149587900
03-04-12,89.614288,90.315712,88.93,89.902855,60.204613,208639900
04-04-12,89.192856,89.408569,88.14286,89.187141,59.725323,143245200
05-04-12,89.568573,90.665718,89.057144,90.525711,60.621704,160324500
09-04-12,89.447144,91.405716,89.328575,90.889999,60.86565,149384200
10-04-12,91.418571,92,89.428574,89.777145,60.120422,222431300
11-04-12,90.885712,90.98143,89.048569,89.457146,59.906113,174153700
12-04-12,89.285713,90.190002,88.64286,88.96714,59.577976,153584200
13-04-12,89.158569,89.242859,86.215714,86.461426,57.900005,214911200
16-04-12,87.151428,87.182854,82.60714,82.875717,55.498795,262696700
17-04-12,82.705711,87.14286,81.701431,87.099998,58.327625,256382000
18-04-12,87.674286,88.60714,86.101425,86.905716,58.197529,238632800
19-04-12,85.745712,86.389999,83.502853,83.919998,56.19812,208679800
20-04-12,84.482857,84.945717,81.488571,81.854286,54.814762,257746300
23-04-12,81.515717,82.381432,79.517143,81.671425,54.692303,241632300
24-04-12,80.372856,81.098572,79.285713,80.040001,53.599808,269037300
25-04-12,87.94857,88.285713,86.571426,87.14286,58.356327,226444400
26-04-12,87.752853,87.812859,86.01857,86.814285,58.136314,134017100
27-04-12,86.438568,86.597145,85.785713,86.14286,57.686665,101680600
30-04-12,85.400002,85.485718,83.285713,83.425713,55.867096,126536200
01-05-12,83.557144,85.251427,83.03286,83.16143,55.690109,152749800
02-05-12,82.891426,83.914284,82.694283,83.711426,56.058426,106847300
03-05-12,84.35714,84.485718,82.900002,83.117142,55.660465,97637400
04-05-12,82.440002,82.622856,80.738571,80.75,54.075279,132498100
07-05-12,80.214287,81.824287,80.175713,81.354286,54.479942,115029600
08-05-12,81.368568,81.64286,79.818573,81.168571,54.355568,124313000
09-05-12,80.528572,81.997147,80.121429,81.311432,54.451233,120176000
10-05-12,82.082855,82.26857,81.205711,81.502853,54.579418,83300000
11-05-12,80.714287,82.067146,80.621429,80.958572,54.214947,99886500
14-05-12,80.367142,81.072861,79.657143,79.745712,53.402737,88156600
15-05-12,80.207146,80.459999,78.821426,79.024284,52.919632,119084000
16-05-12,79.150002,79.555717,77.291428,78.011429,52.241348,140224000
17-05-12,77.901428,78.214287,75.73143,75.73143,50.714523,179305000
18-05-12,76.279999,77.629997,74.597145,75.76857,50.739395,183073100
21-05-12,76.35714,80.220001,76.292854,80.182854,53.695484,157776500
22-05-12,81.364288,81.982857,78.940002,79.567146,53.283173,173717600
23-05-12,79.64286,81.828575,79.03286,81.508568,54.583275,146224400
24-05-12,82.267143,82.35714,80.175713,80.760002,54.081974,124057500
25-05-12,80.655716,80.835716,79.781425,80.327141,53.792103,82126800
29-05-12,81.557144,82,80.758568,81.752853,54.746853,95127200
30-05-12,81.314285,82.855713,80.937141,82.738571,55.406948,132357400
31-05-12,82.96286,83.071426,81.637146,82.53286,55.269192,122918600
01-06-12,81.308571,81.807144,80.074287,80.141426,53.667721,130246900
04-06-12,80.214287,81.071426,78.35714,80.612854,53.983429,139248900
05-06-12,80.181427,80.924286,79.761429,80.404289,53.843765,97053600
06-06-12,81.110001,81.978569,80.785713,81.637146,54.669357,100363900
07-06-12,82.470001,82.474289,81.5,81.674286,54.694237,94941700
08-06-12,81.657143,82.940002,81.285713,82.902855,55.516956,86879100
11-06-12,83.959999,84.071426,81.51857,81.595711,54.641617,147816200
12-06-12,82.065712,82.374283,80.957146,82.308571,55.118996,108845100
13-06-12,82.074287,82.639999,81.482857,81.737144,54.73632,73395000
14-06-12,81.605713,81.928574,81.03714,81.647141,54.676064,86393300
15-06-12,81.571426,82.08857,81.364288,82.01857,54.924778,83813800
18-06-12,81.565712,83.984283,81.48143,83.682854,56.039288,110103000
19-06-12,83.342857,84.285713,83.300003,83.915718,56.195232,90351100
20-06-12,84.029999,84.178574,82.971428,83.677139,56.035473,89735800
21-06-12,83.634285,84.031425,82.491432,82.524284,55.263435,81587800
22-06-12,82.720001,83.169998,82.202858,83.157143,55.687241,71117900
25-06-12,82.471428,82.828575,81.48143,81.538574,54.603352,76095600
26-06-12,81.618568,82.07,81.047142,81.718575,54.723888,69134100
27-06-12,82.14286,82.391426,81.702858,82.071426,54.960175,50749300
28-06-12,81.667145,82,80.80143,81.292854,54.438801,70709100
29-06-12,82.571426,83.428574,82.035713,83.428574,55.868996,105375200
02-07-12,83.53286,84.781425,83.371429,84.645714,56.684093,100023000
03-07-12,84.982857,85.714287,84.85714,85.629997,57.343227,60428200
05-07-12,85.794289,87.762856,85.664284,87.134285,58.350582,121095800
06-07-12,86.727142,86.919998,85.940002,86.554283,57.962193,104732600
09-07-12,86.471428,87.699997,86.30143,87.69857,58.728485,94851400
10-07-12,88.281425,88.552856,86.472855,86.887146,58.185085,127989400
11-07-12,86.58857,86.808571,85.317146,86.347145,57.823471,117330500
12-07-12,85.748573,86.209999,84.668571,85.557144,57.294437,107010400
13-07-12,86.135712,86.741432,85.714287,86.424286,57.87513,77856800
16-07-12,86.445717,87.374283,86.431427,86.701431,58.060726,75315100
17-07-12,87.255714,87.35714,86.164284,86.705711,58.063602,73406200
18-07-12,86.655716,86.905716,86.222855,86.608574,57.998535,63175000
19-07-12,87.325714,87.907143,86.571426,87.760002,58.769611,109215400
20-07-12,87.575714,87.777145,86.242859,86.328575,57.811035,99367800
23-07-12,84.914284,86.557144,83.958572,86.261429,57.766068,121993900
24-07-12,86.76857,87.097145,85.501427,85.845711,57.487686,141283100
25-07-12,82.065712,82.971428,81.428574,82.138573,55.00515,219328200
26-07-12,82.822861,82.914284,81.480003,82.125717,54.996548,101658200
27-07-12,82.144287,83.690002,81.655716,83.594284,55.979977,100984100
30-07-12,84.417145,85.634285,83.974289,85.004288,56.92421,94785600
31-07-12,86.175713,87.385712,86.102859,87.251427,58.429028,115581900
01-08-12,87.987144,88.057144,86.14286,86.687141,58.051155,96125400
02-08-12,86.120003,87.241432,85.75,86.827141,58.144913,83039600
03-08-12,87.66143,88.28286,87.365715,87.957146,58.901623,86230200
06-08-12,88.184288,89.267143,87.894287,88.935715,59.556927,75525800
07-08-12,88.96714,89.285713,88.291428,88.701431,59.400063,72611700
08-08-12,88.484283,89.125717,88.157143,88.55143,59.299603,61176500
09-08-12,88.264282,88.818573,88.257141,88.675713,61.214745,55410600
10-08-12,88.387146,88.822861,88.385712,88.814285,61.31041,48734700
13-08-12,89.055717,90,89.035713,90,62.128941,69708100
14-08-12,90.267143,91.230003,90.029999,90.241432,62.295586,85042300
15-08-12,90.185715,90.571426,89.678574,90.118568,62.210777,64335600
16-08-12,90.172859,90.965714,90.071426,90.905716,62.754169,63633500
17-08-12,91.428574,92.598572,91.258568,92.587143,63.914894,110690300
20-08-12,92.858574,95.021431,92.842857,95.021431,65.595337,153346200
21-08-12,95.831429,96.41143,92.904289,93.722855,64.698898,203179900
22-08-12,93.488571,95.571426,92.587143,95.552856,65.962196,141330700
23-08-12,95.158569,95.699997,94.449997,94.66143,65.346809,105032200
24-08-12,94.215714,95.639999,93.650002,94.745712,65.404999,109335100
27-08-12,97.141426,97.267143,96.220001,96.525711,66.633759,106752100
28-08-12,96.425713,96.585716,95.809998,96.400002,66.546997,66854200
29-08-12,96.464287,96.809998,96.085716,96.209999,66.415825,50701700
30-08-12,95.805717,95.935715,94.692856,94.83857,65.469116,75674900
31-08-12,95.321426,95.514282,93.89286,95.034286,65.604202,84580300
04-09-12,95.108574,96.44857,94.928574,96.424286,66.563766,91973000
05-09-12,96.510002,96.621429,95.657143,95.747147,66.096298,84093800
06-09-12,96.167145,96.898575,95.828575,96.610001,66.691956,97799100
07-09-12,96.864288,97.497147,96.538574,97.205711,67.103195,82416600
10-09-12,97.207146,97.612854,94.585716,94.677139,65.357651,121999500
11-09-12,95.015717,95.728569,93.785713,94.370003,65.14563,125995800
12-09-12,95.264282,95.699997,93.714287,95.684288,66.052933,178058300
13-09-12,96.767143,97.928574,96.395714,97.568573,67.353676,149590000
14-09-12,98.565712,99.568573,98.269997,98.754288,68.172195,150118500
17-09-12,99.907143,99.971428,99.230003,99.968575,69.010452,99507800
18-09-12,99.982857,100.332855,99.488571,100.272858,69.220528,93375800
19-09-12,100.03714,100.57,99.938568,100.300003,69.23925,81718700
20-09-12,99.879997,100.008568,99.08857,99.814285,68.903931,84142100
21-09-12,100.344284,100.724289,99.908569,100.012856,69.041031,142897300
24-09-12,98.122856,99.302856,97.571426,98.684288,68.123886,159941600
25-09-12,98.322861,98.968575,96.14286,96.220001,66.422737,129697400
26-09-12,95.534286,96.098572,94.457146,95.025711,65.598289,144125800
27-09-12,94.898575,97.452858,94.335716,97.331429,67.189957,148522500
28-09-12,96.964287,97.30143,95.25,95.300003,65.787643,133777700
01-10-12,95.879997,96.678574,93.785713,94.19857,65.027298,135898700
02-10-12,94.544289,95.192856,92.949997,94.472855,65.216637,156998100
03-10-12,94.980003,95.980003,94.66143,95.921425,66.216614,106070300
04-10-12,95.89286,96.321426,95.078575,95.257141,65.758041,92681400
05-10-12,95.028572,95.14286,93.040001,93.227142,64.356682,148501500
08-10-12,92.41143,92.508568,90.872856,91.167145,62.934639,159498500
09-10-12,91.235718,91.498573,89.078575,90.835716,62.705837,209649300
10-10-12,91.391426,92.139999,91,91.558571,63.204845,127589000
11-10-12,92.35714,92.457146,89.728569,89.728569,61.941547,136520300
12-10-12,89.937141,90.76857,89.328575,89.958572,62.100323,115003700
15-10-12,90.335716,90.732857,89.121429,90.68,62.598351,108125500
16-10-12,90.767143,92.900002,90.14286,92.827141,64.080566,137442900
17-10-12,92.695717,93.255714,92,92.087143,63.569721,97259400
18-10-12,91.370003,91.722855,90,90.377144,62.389278,119156100
19-10-12,90.150002,90.252853,87.08857,87.120003,60.140816,186021500
22-10-12,87.488571,90.76857,87.251427,90.575714,62.526371,136682700
23-10-12,90.14286,90.557144,87.385712,87.622856,60.48793,176786400
24-10-12,88.777145,89.507141,87.234283,88.118568,60.830139,139631800
25-10-12,88.571426,88.85714,86.507141,87.077141,60.111221,164081400
26-10-12,87.061432,87.714287,84.428574,86.285713,59.564873,254608200
31-10-12,84.982857,85.994286,83.957146,85.045715,58.708897,127500800
01-11-12,85.459999,86.14286,84.881432,85.220001,58.829189,90324500
02-11-12,85.127144,85.278572,82.10714,82.400002,56.882484,149843400
05-11-12,83.360001,83.96714,82.514282,83.517143,57.653671,132283900
06-11-12,84.318573,84.391426,82.870003,83.264282,57.479122,93729300
07-11-12,81.977142,82.077141,79.39286,79.714287,56.837402,198412200
08-11-12,80.089996,80.318573,76.470001,76.821426,54.774754,264036500
09-11-12,77.202858,79.26857,76.245712,78.151428,55.723068,232478400
12-11-12,79.164284,79.214287,76.949997,77.547142,55.292202,128950500
13-11-12,76.987144,78.639999,76.622856,77.557144,55.299343,133237300
14-11-12,77.928574,78.207146,76.597145,76.697144,54.686142,119292600
15-11-12,76.790001,77.071426,74.660004,75.08857,53.539211,197477700
16-11-12,75.028572,75.714287,72.25,75.382858,53.749039,316723400
19-11-12,77.244286,81.071426,77.125717,80.818573,57.624779,205829400
20-11-12,81.701431,81.707146,79.225716,80.129997,57.133808,160688500
21-11-12,80.60714,81.052856,79.514282,80.242859,57.214291,93250500
23-11-12,81.024284,81.714287,80.371429,81.64286,58.212513,68206600
26-11-12,82.271431,84.285713,81.958572,84.218575,60.049026,157644900
27-11-12,84.221428,84.345711,82.871429,83.540001,59.565189,133332500
28-11-12,82.46714,83.685715,81.751427,83.277145,59.377773,130216100
29-11-12,84.317146,84.89286,83.60714,84.194283,60.031712,128674700
30-11-12,83.827141,84.057144,83.239998,83.611427,59.616116,97829900
03-12-12,84.807144,84.941429,83.64286,83.741432,59.708817,91070000
04-12-12,83.114288,83.114288,81.732857,82.264282,58.655598,139267100
05-12-12,81.272858,81.321426,76.96714,76.970001,54.880699,261159500
06-12-12,75.562859,79.044289,74.089996,78.177139,55.741405,294303100
07-12-12,79.057144,79.314285,75.714287,76.178574,54.316391,196760200
10-12-12,75,76.93,74.511429,75.688568,53.967007,157621100
11-12-12,77.110001,78.508568,76.767143,77.341431,55.145531,148086400
12-12-12,78.252853,78.285713,76.610001,77,54.902096,121786000
13-12-12,75.878571,76.805717,75.114288,75.669998,53.953777,156314900
14-12-12,73.535713,74.01857,72.225716,72.827141,51.926788,252394800
17-12-12,72.704285,74.285713,71.604286,74.118568,52.847584,189401800
18-12-12,75,76.414284,74.321426,76.271431,54.382595,156421300
19-12-12,75.924286,76.242859,75.071426,75.187141,53.609501,112342300
20-12-12,75.714287,75.742859,74.125717,74.53286,53.142979,120422400
21-12-12,73.209999,74.238571,72.891426,74.190002,52.898514,149067100
24-12-12,74.335716,74.89286,74.101425,74.309998,52.984074,43938300
26-12-12,74.14286,74.208572,73.017143,73.285713,52.253754,75609100
27-12-12,73.362854,73.75,72.094284,73.580002,52.463581,113780100
28-12-12,72.898575,73.497147,72.58857,72.798569,51.906414,88569600
31-12-12,72.932854,76.485718,72.714287,76.024284,54.20639,164873100
02-01-13,79.117142,79.285713,77.375717,78.432854,55.923737,140129500
03-01-13,78.26857,78.524284,77.285713,77.442856,55.217865,88241300
04-01-13,76.709999,76.947144,75.118568,75.285713,53.679771,148583400
07-01-13,74.571426,75.614288,73.599998,74.842857,53.364014,121039100
08-01-13,75.601425,75.984283,74.464287,75.044289,53.507637,114676800
09-01-13,74.64286,75.001427,73.71286,73.871429,52.67136,101901100
10-01-13,75.507141,75.531425,73.645714,74.78714,53.324291,150286500
11-01-13,74.428574,75.045715,74.145714,74.328575,52.997318,87626700
14-01-13,71.811432,72.5,71.215714,71.678574,51.107822,183551900
15-01-13,71.185715,71.284286,69.054283,69.417145,49.495407,219193100
16-01-13,70.662857,72.777145,70.35714,72.298569,51.549889,172701200
17-01-13,72.901428,72.964287,71.718575,71.811432,51.20256,113419600
18-01-13,71.21714,71.745712,70.914284,71.428574,50.929581,118230700
